-0,015062;-0,01286;0,002202
-0,01468;-0,012774;0,001906
-0,014298;-0,012604;0,001694
-0,013917;-0,012449;0,001468
-0,013536;-0,012195;0,001341
-0,013156;-0,011944;0,001212
-0,012776;-0,011925;0,000851
-0,012396;-0,011773;0,000623
-0,012016;-0,011688;0,000328
-0,011637;-0,0115;0,000137
-0,011258;-0,011413;0,000155
-0,010879;-0,010751;0,000128
-0,010501;-0,010659;0,000158
-0,010123;-0,010401;0,000278
-0,009745;-0,010206;0,000461
-0,009367;-0,010096;0,000729
-0,00899;-0,009995;0,001005
-0,008612;-0,009949;0,001337
-0,008235;-0,009046;0,000811
-0,007858;-0,008966;0,001108
-0,007482;-0,008683;0,001201
-0,007105;-0,008612;0,001507
-0,006729;-0,007001;0,000272
-0,006353;-0,006949;0,000596
-0,005977;-0,006189;0,000212
-0,005601;-0,005749;0,000148
-0,005225;-0,005659;0,000434
-0,00485;-0,005485;0,000635
-0,004474;-0,005177;0,000703
-0,004099;-0,004949;0,00085
-0,003724;-0,004437;0,000713
-0,003349;-0,00408;0,000731
-0,002974;-0,004035;0,001061
-0,002599;-0,003437;0,000838
-0,002224;-0,003424;0,0012
-0,001849;-0,003345;0,001496
-0,001474;-0,003023;0,001549
-0,001099;-0,002669;0,00157
-0,000724;-0,002368;0,001644
-0,00035;-0,002348;0,001998
0,000025;-0,002191;0,002216
0,0004;-0,000975;0,001375
0,000775;-0,000904;0,001679
0,001149;0,000743;0,000406
0,001524;0,001255;0,000269
0,001899;0,001461;0,000438
0,002274;0,001632;0,000642
0,002649;0,001809;0,00084
0,003024;0,001906;0,001118
0,003399;0,002078;0,001321
0,003774;0,002178;0,001596
0,004149;0,002357;0,001792
0,004525;0,002468;0,002057
0,0049;0,002646;0,002254
0,005276;0,003428;0,001848
0,005652;0,004273;0,001379
0,006027;0,004513;0,001514
0,006403;0,004532;0,001871
0,00678;0,004688;0,002092
0,007156;0,004773;0,002383
0,007532;0,004918;0,002614
0,007909;0,005104;0,002805
0,008286;0,005324;0,002962
0,008663;0,005375;0,003288
0,00904;0,005525;0,003515
0,009418;0,006172;0,003246
0,009795;0,006203;0,003592
0,010173;0,006443;0,00373
0,010552;0,006831;0,003721
0,01093;0,008698;0,002232
0,011309;0,009258;0,002051
0,011688;0,009576;0,002112
0,012067;0,00991;0,002157
0,012447;0,01;0,002447
0,012827;0,010589;0,002238
0,013207;0,01064;0,002567
0,013587;0,011036;0,002551
0,013968;0,011589;0,002379
0,014349;0,012149;0,0022
0,014731;0,012316;0,002415
0,015113;0,012552;0,002561
0,015495;0,012678;0,002817
0,015878;0,012777;0,003101
0,016261;0,01337;0,002891
0,016645;0,013395;0,00325
0,017028;0,014189;0,002839
0,017413;0,014779;0,002634
0,017798;0,014837;0,002961
0,018183;0,016296;0,001887
0,018569;0,016827;0,001742
0,018955;0,017519;0,001436
0,019341;0,018109;0,001232
0,019729;0,018131;0,001598
0,020116;0,018383;0,001733
0,020504;0,019542;0,000962
0,020893;0,019567;0,001326
0,021282;0,020138;0,001144
0,021672;0,020627;0,001045
0,022063;0,020936;0,001127
0,022453;0,02108;0,001373
0,022845;0,021612;0,001233
0,023237;0,022113;0,001124
0,02363;0,022186;0,001444
0,024023;0,024505;0,000482
0,024417;0,025071;0,000654
0,024812;0,025528;0,000716
0,025207;0,025908;0,000701
0,025603;0,025979;0,000376
0,026;0,026604;0,000604
0,026397;0,027328;0,000931
0,026795;0,027861;0,001066
0,027194;0,027911;0,000717
0,027594;0,027966;0,000372
0,027994;0,028225;0,000231
0,028395;0,028836;0,000441
0,028797;0,029204;0,000407
0,029199;0,029389;0,00019
0,029603;0,029446;0,000157
0,030007;0,02971;0,000297
0,030412;0,030193;0,000219
0,030818;0,030332;0,000486
0,031225;0,030762;0,000463
0,031633;0,030811;0,000822
0,032041;0,030973;0,001068
0,032451;0,031149;0,001302
0,032861;0,032574;0,000287
0,033273;0,033866;0,000593
0,033685;0,034828;0,001143
0,034098;0,035797;0,001699
0,034513;0,035887;0,001374
0,034928;0,036407;0,001479
0,035344;0,037574;0,00223
0,035762;0,037813;0,002051
0,03618;0,038824;0,002644
0,0366;0,039515;0,002915
0,037021;0,039807;0,002786
0,037442;0,040473;0,003031
0,037865;0,040701;0,002836
0,03829;0,04157;0,00328
0,038715;0,042075;0,00336
0,039141;0,042106;0,002965
0,039569;0,04276;0,003191
0,039998;0,043589;0,003591
0,040428;0,043772;0,003344
0,04086;0,043794;0,002934
0,041292;0,044794;0,003502
0,041727;0,044842;0,003115
0,042162;0,045093;0,002931
0,042599;0,04667;0,004071
0,043037;0,046673;0,003636
0,043477;0,04697;0,003493
0,043918;0,047116;0,003198
0,04436;0,047279;0,002919
0,044804;0,047285;0,002481
0,04525;0,04733;0,00208
0,045697;0,047336;0,001639
0,046146;0,047389;0,001243
0,046596;0,04955;0,002954
0,047048;0,049582;0,002534
0,047501;0,049708;0,002207
0,047956;0,050089;0,002133
0,048413;0,050226;0,001813
0,048872;0,050575;0,001703
0,049332;0,051132;0,0018
0,049794;0,051865;0,002071
0,050258;0,052208;0,00195
0,050724;0,053001;0,002277
0,051192;0,05313;0,001938
0,051661;0,053305;0,001644
0,052133;0,053306;0,001173
0,052607;0,053958;0,001351
0,053082;0,054083;0,001001
0,05356;0,055236;0,001676
0,05404;0,055378;0,001338
0,054521;0,056053;0,001532
0,055006;0,05619;0,001184
0,055492;0,056841;0,001349
0,05598;0,056872;0,000892
0,056471;0,057671;0,0012
0,056964;0,058286;0,001322
0,05746;0,058826;0,001366
0,057958;0,058992;0,001034
0,058458;0,059638;0,00118
0,058961;0,060113;0,001152
0,059466;0,060455;0,000989
0,059974;0,061427;0,001453
0,060485;0,061596;0,001111
0,060999;0,061836;0,000837
0,061515;0,062295;0,00078
0,062034;0,063044;0,00101
0,062556;0,063304;0,000748
0,06308;0,063498;0,000418
0,063608;0,063521;8,7E-05
0,064139;0,063786;0,000353
0,064673;0,064155;0,000518
0,06521;0,064596;0,000614
0,06575;0,06537;0,00038
0,066294;0,065609;0,000685
0,066841;0,065736;0,001105
0,067391;0,066019;0,001372
0,067945;0,066098;0,001847
0,068503;0,067106;0,001397
0,069064;0,068045;0,001019
0,069629;0,068407;0,001222
0,070198;0,068554;0,001644
0,07077;0,068899;0,001871
0,071347;0,070083;0,001264
0,071927;0,070175;0,001752
0,072512;0,070262;0,00225
0,073101;0,071081;0,00202
0,073695;0,072458;0,001237
0,074293;0,072656;0,001637
0,074895;0,072845;0,00205
0,075502;0,073954;0,001548
0,076114;0,074238;0,001876
0,076731;0,074261;0,00247
0,077353;0,074425;0,002928
0,07798;0,074988;0,002992
0,078613;0,07535;0,003263
0,07925;0,075664;0,003586
0,079893;0,075813;0,00408
0,080542;0,076122;0,00442
0,081197;0,076331;0,004866
0,081858;0,076556;0,005302
0,082525;0,076975;0,00555
0,083198;0,077521;0,005677
0,083878;0,077963;0,005915
0,084565;0,07886;0,005705
0,085258;0,079477;0,005781
0,085958;0,079753;0,006205
0,086666;0,080783;0,005883
0,087381;0,081242;0,006139
0,088104;0,082408;0,005696
0,088835;0,083228;0,005607
0,089574;0,084411;0,005163
0,090321;0,084997;0,005324
0,091077;0,085751;0,005326
0,091843;0,085937;0,005906
0,092617;0,086331;0,006286
0,093401;0,086967;0,006434
0,094195;0,087647;0,006548
0,094999;0,08892;0,006079
0,095814;0,08936;0,006454
0,09664;0,092725;0,003915
0,097477;0,0931;0,004377
0,098326;0,094408;0,003918
0,099188;0,101873;0,002685
0,100062;0,102747;0,002685
0,100949;0,102941;0,001992
0,10185;0,104405;0,002555
0,102766;0,105871;0,003105
0,103696;0,106188;0,002492
0,104642;0,106255;0,001613
0,105604;0,107392;0,001788
0,106584;0,107697;0,001113
0,107581;0,109113;0,001532
0,108596;0,109444;0,000848
0,109631;0,109965;0,000334
0,110687;0,11045;0,000237
0,111764;0,11309;0,001326
0,112863;0,114224;0,001361
0,113987;0,116404;0,002417
0,115135;0,117396;0,002261
0,11631;0,119326;0,003016
0,117513;0,119914;0,002401
0,118746;0,128604;0,009858
0,12001;0,129471;0,009461
0,121308;0,131315;0,010007
0,122642;0,131407;0,008765
0,124015;0,131707;0,007692
0,125428;0,1329;0,007472
0,126885;0,134332;0,007447
0,12839;0,136876;0,008486
0,129946;0,137121;0,007175
0,131558;0,137426;0,005868
0,13323;0,138407;0,005177
0,134969;0,138778;0,003809
0,13678;0,141321;0,004541
0,138671;0,141458;0,002787
0,14065;0,14301;0,00236
0,142728;0,143873;0,001145
0,144918;0,15033;0,005412
0,147232;0,150971;0,003739
0,14969;0,15189;0,0022
0,152312;0,154947;0,002635
0,155127;0,161906;0,006779
0,158168;0,164033;0,005865
0,161481;0,165802;0,004321
0,165128;0,170691;0,005563
0,169194;0,171021;0,001827
0,173801;0,200405;0,026604
0,17914;0,208577;0,029437
0,185526;0,210725;0,025199
0,193544;0,224532;0,030988
0,204497;0,234995;0,030498
0,222553;0,301473;0,07892
SOB;MCG;
